Precinct Designation (Permanent),Early Votes,Votes Allowed,SubJurisidction,(Unused),Polling Place Votes,Contest Name,Precinct Name,Vote Total,Choice Name,Referendum Flag,Contest ID,Party Name,Provisional Votes,Polling Place Votes DS200,Early Votes DS200,Choice ID,Precinct ID (Election)
22,000002,01,,,000002,Co. School Superintendent,GANADO NORTH,000004,WRITE-IN,,0314,NON,000000,000000,000000,002,0012
23,000001,01,,,000003,Co. School Superintendent,GANADO SOUTH,000004,WRITE-IN,,0314,NON,000000,000000,000000,002,0013
25,000000,01,,,000000,Co. School Superintendent,GREER,000000,WRITE-IN,,0314,NON,000000,000000,000000,002,0014
27,000002,01,,,000005,Co. School Superintendent,HOUCK,000007,WRITE-IN,,0314,NON,000000,000000,000000,002,0015
29,000001,01,,,000001,Co. School Superintendent,KINLICHEE,000002,WRITE-IN,,0314,NON,000000,000000,000000,002,0016
31,000001,01,,,000000,Co. School Superintendent,KLAGETOH,000003,WRITE-IN,,0314,NON,000002,000000,000000,002,0017
33,000002,01,,,000002,Co. School Superintendent,LUKACHUKAI,000006,WRITE-IN,,0314,NON,000002,000000,000000,002,0018
35,000001,01,,,000001,Co. School Superintendent,LUPTON,000003,WRITE-IN,,0314,NON,000001,000000,000000,002,0019
37,000000,01,,,000000,Co. School Superintendent,MCNARY,000000,WRITE-IN,,0314,NON,000000,000000,000000,002,0020
39,000003,01,,,000005,Co. School Superintendent,MANY FARMS,000008,WRITE-IN,,0314,NON,000000,000000,000000,002,0021
41,000000,01,,,000001,Co. School Superintendent,MEXICAN WATER,000001,WRITE-IN,,0314,NON,000000,000000,000000,002,0022
43,000001,01,,,000005,Co. School Superintendent,NAZLINI,000006,WRITE-IN,,0314,NON,000000,000000,000000,002,0023
45,000004,01,,,000001,Co. School Superintendent,NUTRIOSO,000005,WRITE-IN,,0314,NON,000000,000000,000000,002,0024
46,000000,01,,,000003,Co. School Superintendent,OAK SPRINGS,000003,WRITE-IN,,0314,NON,000000,000000,000000,002,0025
48,000011,01,T,,000008,Co. School Superintendent,PUERCO EAST & 49 PUERCO WES,000019,WRITE-IN,,0314,NON,000000,000000,000000,002,0026
51,000000,01,,,000003,Co. School Superintendent,RED MESA,000003,WRITE-IN,,0314,NON,000000,000000,000000,002,0027
52,000000,01,,,000005,Co. School Superintendent,RED VALLEY,000006,WRITE-IN,,0314,NON,000001,000000,000000,002,0028
54,000000,01,,,000000,Co. School Superintendent,ROCK POINT,000000,WRITE-IN,,0314,NON,000000,000000,000000,002,0029
56,000000,01,,,000002,Co. School Superintendent,ROUGH ROCK,000002,WRITE-IN,,0314,NON,000000,000000,000000,002,0030
58,000000,01,,,000001,Co. School Superintendent,ROUND ROCK,000001,WRITE-IN,,0314,NON,000000,000000,000000,002,0031
59,000002,01,,,000002,Co. School Superintendent,ROUND VALLEY,000005,WRITE-IN,,0314,NON,000001,000000,000000,002,0032
61,000011,01,,,000007,Co. School Superintendent,ST. JOHNS,000019,WRITE-IN,,0314,NON,000001,000000,000000,002,0033
65,000002,01,,,000011,Co. School Superintendent,ST. MICHAELS,000013,WRITE-IN,,0314,NON,000000,000000,000000,002,0034
67,000000,01,,,000004,Co. School Superintendent,SAWMILL,000004,WRITE-IN,,0314,NON,000000,000000,000000,002,0035
70,000005,01,,,000004,Co. School Superintendent,SPRINGERVILLE,000012,WRITE-IN,,0314,NON,000003,000000,000000,002,0036
74,000001,01,,,000003,Co. School Superintendent,STEAMBOAT,000004,WRITE-IN,,0314,NON,000000,000000,000000,002,0037
76,000000,01,,,000002,Co. School Superintendent,SWEETWATER,000002,WRITE-IN,,0314,NON,000000,000000,000000,002,0038
78,000002,01,,,000001,Co. School Superintendent,TACHEE,000003,WRITE-IN,,0314,NON,000000,000000,000000,002,0039
80,000001,01,,,000002,Co. School Superintendent,TEEC NOS POS,000003,WRITE-IN,,0314,NON,000000,000000,000000,002,0040
82,000019,01,,,000014,Co. School Superintendent,VERNON,000034,WRITE-IN,,0314,NON,000001,000000,000000,002,0041
84,000001,01,,,000004,Co. School Superintendent,WHEATFIELDS,000006,WRITE-IN,,0314,NON,000001,000000,000000,002,0042
86,000001,01,,,000001,Co. School Superintendent,WIDE RUINS,000002,WRITE-IN,,0314,NON,000000,000000,000000,002,0043
88,000003,01,,,000002,Co. School Superintendent,WINDOW ROCK,000006,WRITE-IN,,0314,NON,000001,000000,000000,002,0044
02,000000,01,,,000000,Co. School Superintendent,ALPINE,000000,OVER VOTES,,0314,,000000,000000,000000,003,0001
03,000000,01,,,000000,Co. School Superintendent,CANYON DE CHELLY,000000,OVER VOTES,,0314,,000000,000000,000000,003,0002
05,000001,01,,,000000,Co. School Superintendent,CHINLE,000002,OVER VOTES,,0314,,000001,000000,000000,003,0003
09,000000,01,,,000000,Co. School Superintendent,CONCHO,000001,OVER VOTES,,0314,,000001,000000,000000,003,0004
10,000000,01,,,000000,Co. School Superintendent,CORNFIELDS,000000,OVER VOTES,,0314,,000000,000000,000000,003,0005
11,000000,01,,,000000,Co. School Superintendent,COTTONWOOD,000000,OVER VOTES,,0314,,000000,000000,000000,003,0006
12,000000,01,,,000001,Co. School Superintendent,CORONADO,000001,OVER VOTES,,0314,,000000,000000,000000,003,0007
13,000000,01,,,000000,Co. School Superintendent,DENNEHOTSO,000000,OVER VOTES,,0314,,000000,000000,000000,003,0008
16,000000,01,,,000000,Co. School Superintendent,EAGAR,000000,OVER VOTES,,0314,,000000,000000,000000,003,0009
17,000001,01,,,000000,Co. School Superintendent,FLAT TOP,000001,OVER VOTES,,0314,,000000,000000,000000,003,0010
19,000000,01,,,000000,Co. School Superintendent,FT. DEFIANCE,000000,OVER VOTES,,0314,,000000,000000,000000,003,0011
22,000000,01,,,000000,Co. School Superintendent,GANADO NORTH,000000,OVER VOTES,,0314,,000000,000000,000000,003,0012
23,000000,01,,,000000,Co. School Superintendent,GANADO SOUTH,000000,OVER VOTES,,0314,,000000,000000,000000,003,0013
25,000000,01,,,000000,Co. School Superintendent,GREER,000000,OVER VOTES,,0314,,000000,000000,000000,003,0014
27,000000,01,,,000000,Co. School Superintendent,HOUCK,000000,OVER VOTES,,0314,,000000,000000,000000,003,0015
29,000001,01,,,000000,Co. School Superintendent,KINLICHEE,000001,OVER VOTES,,0314,,000000,000000,000000,003,0016
31,000000,01,,,000000,Co. School Superintendent,KLAGETOH,000000,OVER VOTES,,0314,,000000,000000,000000,003,0017
33,000000,01,,,000000,Co. School Superintendent,LUKACHUKAI,000000,OVER VOTES,,0314,,000000,000000,000000,003,0018
35,000000,01,,,000000,Co. School Superintendent,LUPTON,000000,OVER VOTES,,0314,,000000,000000,000000,003,0019
37,000000,01,,,000000,Co. School Superintendent,MCNARY,000000,OVER VOTES,,0314,,000000,000000,000000,003,0020
39,000000,01,,,000000,Co. School Superintendent,MANY FARMS,000000,OVER VOTES,,0314,,000000,000000,000000,003,0021
41,000000,01,,,000000,Co. School Superintendent,MEXICAN WATER,000000,OVER VOTES,,0314,,000000,000000,000000,003,0022
43,000000,01,,,000000,Co. School Superintendent,NAZLINI,000000,OVER VOTES,,0314,,000000,000000,000000,003,0023
45,000000,01,,,000000,Co. School Superintendent,NUTRIOSO,000000,OVER VOTES,,0314,,000000,000000,000000,003,0024
46,000000,01,,,000000,Co. School Superintendent,OAK SPRINGS,000000,OVER VOTES,,0314,,000000,000000,000000,003,0025
48,000000,01,T,,000000,Co. School Superintendent,PUERCO EAST & 49 PUERCO WES,000000,OVER VOTES,,0314,,000000,000000,000000,003,0026
51,000000,01,,,000000,Co. School Superintendent,RED MESA,000000,OVER VOTES,,0314,,000000,000000,000000,003,0027
52,000000,01,,,000000,Co. School Superintendent,RED VALLEY,000000,OVER VOTES,,0314,,000000,000000,000000,003,0028
54,000000,01,,,000001,Co. School Superintendent,ROCK POINT,000001,OVER VOTES,,0314,,000000,000000,000000,003,0029
56,000000,01,,,000000,Co. School Superintendent,ROUGH ROCK,000000,OVER VOTES,,0314,,000000,000000,000000,003,0030
58,000000,01,,,000000,Co. School Superintendent,ROUND ROCK,000000,OVER VOTES,,0314,,000000,000000,000000,003,0031
59,000000,01,,,000001,Co. School Superintendent,ROUND VALLEY,000001,OVER VOTES,,0314,,000000,000000,000000,003,0032
61,000000,01,,,000000,Co. School Superintendent,ST. JOHNS,000000,OVER VOTES,,0314,,000000,000000,000000,003,0033
65,000001,01,,,000002,Co. School Superintendent,ST. MICHAELS,000003,OVER VOTES,,0314,,000000,000000,000000,003,0034
67,000000,01,,,000000,Co. School Superintendent,SAWMILL,000000,OVER VOTES,,0314,,000000,000000,000000,003,0035
70,000000,01,,,000001,Co. School Superintendent,SPRINGERVILLE,000001,OVER VOTES,,0314,,000000,000000,000000,003,0036
74,000000,01,,,000000,Co. School Superintendent,STEAMBOAT,000000,OVER VOTES,,0314,,000000,000000,000000,003,0037
76,000000,01,,,000000,Co. School Superintendent,SWEETWATER,000000,OVER VOTES,,0314,,000000,000000,000000,003,0038
78,000000,01,,,000000,Co. School Superintendent,TACHEE,000000,OVER VOTES,,0314,,000000,000000,000000,003,0039
80,000000,01,,,000000,Co. School Superintendent,TEEC NOS POS,000000,OVER VOTES,,0314,,000000,000000,000000,003,0040
82,000000,01,,,000000,Co. School Superintendent,VERNON,000000,OVER VOTES,,0314,,000000,000000,000000,003,0041
84,000000,01,,,000001,Co. School Superintendent,WHEATFIELDS,000001,OVER VOTES,,0314,,000000,000000,000000,003,0042
86,000000,01,,,000000,Co. School Superintendent,WIDE RUINS,000000,OVER VOTES,,0314,,000000,000000,000000,003,0043
88,000000,01,,,000000,Co. School Superintendent,WINDOW ROCK,000000,OVER VOTES,,0314,,000000,000000,000000,003,0044
02,000100,01,,,000034,Co. School Superintendent,ALPINE,000138,UNDER VOTES,,0314,,000004,000000,000000,004,0001
03,000057,01,,,000087,Co. School Superintendent,CANYON DE CHELLY,000153,UNDER VOTES,,0314,,000009,000000,000000,004,0002
05,000060,01,,,000043,Co. School Superintendent,CHINLE,000110,UNDER VOTES,,0314,,000007,000000,000000,004,0003
09,000565,01,,,000190,Co. School Superintendent,CONCHO,000778,UNDER VOTES,,0314,,000023,000000,000000,004,0004
10,000010,01,,,000042,Co. School Superintendent,CORNFIELDS,000052,UNDER VOTES,,0314,,000000,000000,000000,004,0005
11,000025,01,,,000066,Co. School Superintendent,COTTONWOOD,000096,UNDER VOTES,,0314,,000005,000000,000000,004,0006
12,000167,01,,,000119,Co. School Superintendent,CORONADO,000292,UNDER VOTES,,0314,,000006,000000,000000,004,0007
13,000007,01,,,000082,Co. School Superintendent,DENNEHOTSO,000093,UNDER VOTES,,0314,,000004,000000,000000,004,0008
16,000254,01,,,000111,Co. School Superintendent,EAGAR,000378,UNDER VOTES,,0314,,000013,000000,000000,004,0009
17,000159,01,,,000085,Co. School Superintendent,FLAT TOP,000248,UNDER VOTES,,0314,,000004,000000,000000,004,0010
19,000080,01,,,000127,Co. School Superintendent,FT. DEFIANCE,000220,UNDER VOTES,,0314,,000013,000000,000000,004,0011
22,000014,01,,,000018,Co. School Superintendent,GANADO NORTH,000034,UNDER VOTES,,0314,,000002,000000,000000,004,0012
23,000035,01,,,000038,Co. School Superintendent,GANADO SOUTH,000077,UNDER VOTES,,0314,,000004,000000,000000,004,0013
25,000043,01,,,000013,Co. School Superintendent,GREER,000056,UNDER VOTES,,0314,,000000,000000,000000,004,0014
27,000032,01,,,000065,Co. School Superintendent,HOUCK,000104,UNDER VOTES,,0314,,000007,000000,000000,004,0015
29,000013,01,,,000040,Co. School Superintendent,KINLICHEE,000061,UNDER VOTES,,0314,,000008,000000,000000,004,0016
31,000012,01,,,000035,Co. School Superintendent,KLAGETOH,000051,UNDER VOTES,,0314,,000004,000000,000000,004,0017
33,000022,01,,,000089,Co. School Superintendent,LUKACHUKAI,000119,UNDER VOTES,,0314,,000008,000000,000000,004,0018
35,000023,01,,,000063,Co. School Superintendent,LUPTON,000086,UNDER VOTES,,0314,,000000,000000,000000,004,0019
37,000001,01,,,000011,Co. School Superintendent,MCNARY,000015,UNDER VOTES,,0314,,000003,000000,000000,004,0020
39,000051,01,,,000058,Co. School Superintendent,MANY FARMS,000115,UNDER VOTES,,0314,,000006,000000,000000,004,0021
41,000004,01,,,000004,Co. School Superintendent,MEXICAN WATER,000008,UNDER VOTES,,0314,,000000,000000,000000,004,0022
43,000020,01,,,000032,Co. School Superintendent,NAZLINI,000055,UNDER VOTES,,0314,,000003,000000,000000,004,0023
45,000122,01,,,000017,Co. School Superintendent,NUTRIOSO,000140,UNDER VOTES,,0314,,000001,000000,000000,004,0024
46,000016,01,,,000031,Co. School Superintendent,OAK SPRINGS,000050,UNDER VOTES,,0314,,000003,000000,000000,004,0025
48,000056,01,T,,000055,Co. School Superintendent,PUERCO EAST & 49 PUERCO WES,000127,UNDER VOTES,,0314,,000016,000000,000000,004,0026
51,000005,01,,,000015,Co. School Superintendent,RED MESA,000021,UNDER VOTES,,0314,,000001,000000,000000,004,0027
52,000025,01,,,000074,Co. School Superintendent,RED VALLEY,000103,UNDER VOTES,,0314,,000004,000000,000000,004,0028
54,000020,01,,,000054,Co. School Superintendent,ROCK POINT,000086,UNDER VOTES,,0314,,000012,000000,000000,004,0029
56,000015,01,,,000047,Co. School Superintendent,ROUGH ROCK,000069,UNDER VOTES,,0314,,000007,000000,000000,004,0030
58,000014,01,,,000041,Co. School Superintendent,ROUND ROCK,000057,UNDER VOTES,,0314,,000002,000000,000000,004,0031
59,000109,01,,,000068,Co. School Superintendent,ROUND VALLEY,000189,UNDER VOTES,,0314,,000012,000000,000000,004,0032
61,000259,01,,,000140,Co. School Superintendent,ST. JOHNS,000412,UNDER VOTES,,0314,,000013,000000,000000,004,0033
65,000039,01,,,000087,Co. School Superintendent,ST. MICHAELS,000136,UNDER VOTES,,0314,,000010,000000,000000,004,0034
67,000008,01,,,000050,Co. School Superintendent,SAWMILL,000060,UNDER VOTES,,0314,,000002,000000,000000,004,0035
70,000148,01,,,000077,Co. School Superintendent,SPRINGERVILLE,000235,UNDER VOTES,,0314,,000010,000000,000000,004,0036
74,000028,01,,,000067,Co. School Superintendent,STEAMBOAT,000104,UNDER VOTES,,0314,,000009,000000,000000,004,0037
76,000011,01,,,000068,Co. School Superintendent,SWEETWATER,000079,UNDER VOTES,,0314,,000000,000000,000000,004,0038
78,000011,01,,,000043,Co. School Superintendent,TACHEE,000056,UNDER VOTES,,0314,,000002,000000,000000,004,0039
80,000020,01,,,000043,Co. School Superintendent,TEEC NOS POS,000065,UNDER VOTES,,0314,,000002,000000,000000,004,0040
82,000455,01,,,000130,Co. School Superintendent,VERNON,000605,UNDER VOTES,,0314,,000020,000000,000000,004,0041
84,000026,01,,,000065,Co. School Superintendent,WHEATFIELDS,000096,UNDER VOTES,,0314,,000005,000000,000000,004,0042
86,000020,01,,,000028,Co. School Superintendent,WIDE RUINS,000050,UNDER VOTES,,0314,,000002,000000,000000,004,0043
88,000075,01,,,000056,Co. School Superintendent,WINDOW ROCK,000140,UNDER VOTES,,0314,,000009,000000,000000,004,0044
02,000095,01,,,000032,County Recorder,ALPINE,000128,"WAUNEKA, EDISON J.",,0315,DEM,000001,000000,000000,001,0001
03,000717,01,,,000753,County Recorder,CANYON DE CHELLY,001554,"WAUNEKA, EDISON J.",,0315,DEM,000084,000000,000000,001,0002
05,000386,01,,,000345,County Recorder,CHINLE,000763,"WAUNEKA, EDISON J.",,0315,DEM,000032,000000,000000,001,0003
09,000401,01,,,000149,County Recorder,CONCHO,000570,"WAUNEKA, EDISON J.",,0315,DEM,000020,000000,000000,001,0004
10,000093,01,,,000265,County Recorder,CORNFIELDS,000363,"WAUNEKA, EDISON J.",,0315,DEM,000005,000000,000000,001,0005
11,000210,01,,,000404,County Recorder,COTTONWOOD,000642,"WAUNEKA, EDISON J.",,0315,DEM,000028,000000,000000,001,0006
12,000182,01,,,000119,County Recorder,CORONADO,000319,"WAUNEKA, EDISON J.",,0315,DEM,000018,000000,000000,001,0007
13,000075,01,,,000354,County Recorder,DENNEHOTSO,000440,"WAUNEKA, EDISON J.",,0315,DEM,000011,000000,000000,001,0008
16,000258,01,,,000141,County Recorder,EAGAR,000420,"WAUNEKA, EDISON J.",,0315,DEM,000021,000000,000000,001,0009
17,000178,01,,,000116,County Recorder,FLAT TOP,000309,"WAUNEKA, EDISON J.",,0315,DEM,000015,000000,000000,001,0010
19,000773,01,,,000692,County Recorder,FT. DEFIANCE,001551,"WAUNEKA, EDISON J.",,0315,DEM,000086,000000,000000,001,0011
22,000136,01,,,000192,County Recorder,GANADO NORTH,000346,"WAUNEKA, EDISON J.",,0315,DEM,000018,000000,000000,001,0012
23,000184,01,,,000326,County Recorder,GANADO SOUTH,000538,"WAUNEKA, EDISON J.",,0315,DEM,000028,000000,000000,001,0013
25,000040,01,,,000015,County Recorder,GREER,000055,"WAUNEKA, EDISON J.",,0315,DEM,000000,000000,000000,001,0014
27,000231,01,,,000262,County Recorder,HOUCK,000506,"WAUNEKA, EDISON J.",,0315,DEM,000013,000000,000000,001,0015
29,000155,01,,,000341,County Recorder,KINLICHEE,000555,"WAUNEKA, EDISON J.",,0315,DEM,000059,000000,000000,001,0016
31,000145,01,,,000260,County Recorder,KLAGETOH,000440,"WAUNEKA, EDISON J.",,0315,DEM,000035,000000,000000,001,0017
33,000195,01,,,000494,County Recorder,LUKACHUKAI,000758,"WAUNEKA, EDISON J.",,0315,DEM,000069,000000,000000,001,0018
35,000078,01,,,000191,County Recorder,LUPTON,000277,"WAUNEKA, EDISON J.",,0315,DEM,000008,000000,000000,001,0019
37,000016,01,,,000053,County Recorder,MCNARY,000074,"WAUNEKA, EDISON J.",,0315,DEM,000005,000000,000000,001,0020
39,000308,01,,,000412,County Recorder,MANY FARMS,000768,"WAUNEKA, EDISON J.",,0315,DEM,000048,000000,000000,001,0021
41,000023,01,,,000069,County Recorder,MEXICAN WATER,000099,"WAUNEKA, EDISON J.",,0315,DEM,000007,000000,000000,001,0022
43,000202,01,,,000234,County Recorder,NAZLINI,000459,"WAUNEKA, EDISON J.",,0315,DEM,000023,000000,000000,001,0023
45,000091,01,,,000031,County Recorder,NUTRIOSO,000126,"WAUNEKA, EDISON J.",,0315,DEM,000004,000000,000000,001,0024
46,000104,01,,,000129,County Recorder,OAK SPRINGS,000240,"WAUNEKA, EDISON J.",,0315,DEM,000007,000000,000000,001,0025
48,000274,01,T,,000330,County Recorder,PUERCO EAST & 49 PUERCO WES,000653,"WAUNEKA, EDISON J.",,0315,DEM,000049,000000,000000,001,0026
51,000027,01,,,000068,County Recorder,RED MESA,000105,"WAUNEKA, EDISON J.",,0315,DEM,000010,000000,000000,001,0027
52,000070,01,,,000234,County Recorder,RED VALLEY,000319,"WAUNEKA, EDISON J.",,0315,DEM,000015,000000,000000,001,0028
54,000120,01,,,000417,County Recorder,ROCK POINT,000587,"WAUNEKA, EDISON J.",,0315,DEM,000050,000000,000000,001,0029
56,000115,01,,,000234,County Recorder,ROUGH ROCK,000371,"WAUNEKA, EDISON J.",,0315,DEM,000022,000000,000000,001,0030
58,000092,01,,,000310,County Recorder,ROUND ROCK,000434,"WAUNEKA, EDISON J.",,0315,DEM,000032,000000,000000,001,0031
59,000139,01,,,000097,County Recorder,ROUND VALLEY,000248,"WAUNEKA, EDISON J.",,0315,DEM,000012,000000,000000,001,0032
61,000299,01,,,000201,County Recorder,ST. JOHNS,000524,"WAUNEKA, EDISON J.",,0315,DEM,000024,000000,000000,001,0033
65,000424,01,,,000482,County Recorder,ST. MICHAELS,000983,"WAUNEKA, EDISON J.",,0315,DEM,000077,000000,000000,001,0034
67,000144,01,,,000232,County Recorder,SAWMILL,000402,"WAUNEKA, EDISON J.",,0315,DEM,000026,000000,000000,001,0035
70,000205,01,,,000137,County Recorder,SPRINGERVILLE,000358,"WAUNEKA, EDISON J.",,0315,DEM,000016,000000,000000,001,0036
74,000241,01,,,000344,County Recorder,STEAMBOAT,000619,"WAUNEKA, EDISON J.",,0315,DEM,000034,000000,000000,001,0037
76,000082,01,,,000189,County Recorder,SWEETWATER,000275,"WAUNEKA, EDISON J.",,0315,DEM,000004,000000,000000,001,0038
78,000081,01,,,000154,County Recorder,TACHEE,000246,"WAUNEKA, EDISON J.",,0315,DEM,000011,000000,000000,001,0039
80,000090,01,,,000247,County Recorder,TEEC NOS POS,000361,"WAUNEKA, EDISON J.",,0315,DEM,000024,000000,000000,001,0040
82,000293,01,,,000095,County Recorder,VERNON,000402,"WAUNEKA, EDISON J.",,0315,DEM,000014,000000,000000,001,0041
84,000225,01,,,000463,County Recorder,WHEATFIELDS,000735,"WAUNEKA, EDISON J.",,0315,DEM,000047,000000,000000,001,0042
86,000123,01,,,000221,County Recorder,WIDE RUINS,000358,"WAUNEKA, EDISON J.",,0315,DEM,000014,000000,000000,001,0043
88,000468,01,,,000347,County Recorder,WINDOW ROCK,000853,"WAUNEKA, EDISON J.",,0315,DEM,000038,000000,000000,001,0044
02,000001,01,,,000003,County Recorder,ALPINE,000005,WRITE-IN,,0315,NON,000001,000000,000000,002,0001
03,000004,01,,,000008,County Recorder,CANYON DE CHELLY,000014,WRITE-IN,,0315,NON,000002,000000,000000,002,0002
05,000001,01,,,000008,County Recorder,CHINLE,000010,WRITE-IN,,0315,NON,000001,000000,000000,002,0003
09,000038,01,,,000021,County Recorder,CONCHO,000063,WRITE-IN,,0315,NON,000004,000000,000000,002,0004
10,000001,01,,,000001,County Recorder,CORNFIELDS,000002,WRITE-IN,,0315,NON,000000,000000,000000,002,0005
11,000002,01,,,000002,County Recorder,COTTONWOOD,000004,WRITE-IN,,0315,NON,000000,000000,000000,002,0006
12,000007,01,,,000003,County Recorder,CORONADO,000010,WRITE-IN,,0315,NON,000000,000000,000000,002,0007
13,000000,01,,,000005,County Recorder,DENNEHOTSO,000007,WRITE-IN,,0315,NON,000002,000000,000000,002,0008
16,000009,01,,,000002,County Recorder,EAGAR,000011,WRITE-IN,,0315,NON,000000,000000,000000,002,0009
17,000004,01,,,000004,County Recorder,FLAT TOP,000009,WRITE-IN,,0315,NON,000001,000000,000000,002,0010
